home,win,score,participates,isParticipatedBy
0,0,103,240,10
0,0,111,241,10
0,0,122,242,13
0,0,82,243,30
0,0,124,244,13
0,0,116,245,1
0,0,105,246,1
0,0,95,247,21
0,0,115,248,16
0,0,100,249,2
0,0,114,250,23
0,0,97,251,20
0,0,115,252,17
0,0,121,253,7
0,0,118,255,28
0,0,84,256,1
0,0,88,257,21
0,0,90,258,9
0,0,93,259,10
0,0,113,260,27
0,0,105,261,11
0,0,104,262,11
0,0,82,263,10
0,0,96,264,3
0,0,90,265,1
0,0,122,266,14
0,0,119,267,6
0,0,113,268,15
0,0,90,269,19
0,0,116,270,25
0,0,122,271,21
0,0,86,272,18
0,0,123,273,10
0,0,102,274,14
0,0,125,275,9
0,0,128,276,21
0,0,81,277,26
0,0,103,278,16
0,0,94,279,30
0,0,116,280,9
0,0,115,281,19
0,0,121,282,2
0,0,82,283,9
0,0,85,284,3
0,0,91,285,16
0,0,84,286,11
0,0,123,287,18
0,0,100,288,16
0,0,129,289,19
0,0,92,290,13
0,0,103,292,22
0,0,122,293,29
0,0,86,294,12
0,0,121,295,9
0,0,80,296,3
0,0,95,297,27
0,0,98,298,2
0,0,128,299,28
0,0,100,300,19
0,0,109,301,29
0,0,97,302,27
0,0,120,303,11
0,0,109,304,29
0,0,101,305,19
0,0,116,306,25
0,0,116,307,4
0,0,96,308,9
0,0,123,310,6
0,0,114,312,23
0,0,103,313,5
0,0,101,314,13
0,0,99,315,4
0,0,109,317,12
0,0,84,318,15
0,0,107,319,8
0,0,94,320,6
0,0,111,321,18
0,0,113,322,16
0,0,103,323,19
0,0,105,324,5
0,0,97,325,17
0,0,128,326,11
0,0,126,327,17
0,0,99,328,16
0,0,85,329,9
0,0,115,330,5
0,0,96,331,7
0,0,126,332,25
0,0,105,333,2
0,0,124,334,14
0,0,86,335,12
0,0,119,336,1
0,0,104,337,11
0,0,109,338,7
0,0,94,339,9
0,0,101,340,5
0,0,101,341,2
0,0,102,342,24
0,0,96,343,1
0,0,106,344,19
0,0,97,345,18
0,0,107,346,23
0,0,115,347,10
0,0,128,348,19
0,0,102,349,10
0,0,121,350,19
0,0,122,351,29
0,0,94,352,24
0,0,110,353,24
0,0,113,354,12
0,0,91,355,23
0,0,113,356,4
0,0,103,358,6
0,0,110,359,5
0,0,81,360,9
0,0,89,361,5
0,0,115,362,5
0,0,81,363,9
0,0,93,364,16
0,0,129,365,22
0,0,96,366,21
0,0,86,367,10
0,0,119,368,18
0,0,105,369,11
0,0,88,370,13
0,0,102,371,23
0,0,94,372,3
0,0,83,374,4
0,0,125,375,25
0,0,87,376,17
0,0,103,377,28
0,0,112,378,14
0,0,101,379,15
0,0,126,380,10
0,0,126,381,23
0,0,101,382,8
0,0,128,383,4
0,0,88,384,16
0,0,120,385,11
0,0,122,386,15
0,0,127,387,12
0,0,112,388,9
0,0,83,389,15
0,0,117,390,24
0,0,85,391,12
0,0,100,392,17
0,0,127,393,21
0,0,106,395,27
0,0,101,396,23
0,0,129,397,13
0,0,124,398,6
0,0,91,399,27
0,0,118,400,4
0,0,85,401,26
0,0,121,403,13
0,0,96,404,25
0,0,101,405,11
0,0,96,407,12
0,0,118,408,13
0,0,80,409,19
0,0,123,410,19
0,0,128,411,29
0,0,89,412,27
0,0,102,413,16
0,0,96,415,1
0,0,88,416,28
0,0,97,417,5
0,0,81,418,5
0,0,110,419,8
0,0,122,420,25
0,0,87,421,19
0,0,87,422,8
0,0,101,423,22
0,0,113,425,6
0,0,89,426,3
0,0,104,427,6
0,0,109,428,12
0,0,126,429,12
0,0,97,430,30
0,0,82,431,14
0,0,85,432,30
0,0,119,433,20
0,0,115,434,8
0,0,83,435,5
0,0,105,436,27
0,0,129,437,30
0,0,114,438,27
0,0,110,439,1
0,0,121,440,3
0,0,116,441,14
0,0,106,442,14
0,0,82,443,21
0,0,83,444,28
0,0,81,445,23
0,0,117,446,23
0,0,94,447,4
0,0,94,448,7
0,0,92,449,9
0,0,129,451,19
0,0,116,452,8
0,0,102,453,11
0,0,88,454,30
0,0,93,455,6
0,0,116,456,30
0,0,97,457,18
0,0,92,458,24
0,0,93,459,17
0,0,119,460,2
0,0,116,461,30
0,0,103,462,10
0,0,100,463,8
0,0,111,464,5
0,0,108,465,25
0,0,99,466,17
0,0,101,467,14
0,0,97,468,11
0,0,120,469,18
0,0,112,470,20
0,0,96,471,19
0,0,112,472,7
0,0,120,473,12
0,0,100,474,12
0,0,129,475,14
0,0,130,477,17
0,0,126,478,14
0,0,121,479,5
0,0,88,480,4
0,0,102,481,14
0,0,116,482,14
0,0,104,483,18
0,0,115,484,20
0,0,86,485,5
0,0,88,486,20
0,0,115,487,26
0,0,93,489,18
0,0,130,490,24
0,0,108,491,15
0,0,122,492,13
0,0,128,493,21
0,0,84,494,3
0,0,128,495,15
0,0,115,496,14
0,0,106,497,24
0,0,112,498,25
0,0,103,499,29
0,0,98,500,9
0,0,80,501,25
0,0,93,502,7
0,0,92,503,22
0,0,102,504,14
0,0,121,505,27
0,0,104,506,10
0,0,126,507,10
0,0,85,508,18
0,0,130,509,15
0,0,83,510,12
0,0,84,511,25
0,0,103,512,8
0,0,84,513,12
0,0,92,514,5
0,0,113,515,14
0,0,85,516,20
0,0,127,517,13
0,0,120,518,3
0,0,116,520,7
0,0,86,521,26
0,0,99,522,15
0,0,125,523,25
0,0,120,524,29
0,0,88,525,16
0,0,102,526,20
0,0,83,527,13
0,0,99,528,28
0,0,125,529,25
0,0,92,530,10
0,0,123,531,27
0,0,83,532,20
0,0,118,533,15
0,0,98,534,13
0,0,127,535,6
0,0,94,536,4
0,0,98,537,15
0,0,115,538,28
0,0,112,539,19
0,0,125,540,10
0,0,127,541,6
0,0,100,542,8
0,0,114,543,25
0,0,127,544,23
0,0,117,545,10
0,0,116,546,7
0,0,91,548,25
0,0,96,549,16
0,0,82,550,6
0,0,95,551,14
0,0,121,553,10
0,0,98,554,13
0,0,111,555,4
0,0,128,556,19
0,0,122,557,17
0,0,105,558,2
0,0,113,559,22
0,0,91,560,25
0,0,97,561,5
0,0,95,562,27
0,0,106,563,24
0,0,130,566,18
0,0,99,567,23
0,0,118,568,19
0,0,98,569,3
0,0,86,570,7
0,0,101,571,13
0,0,109,572,16
0,0,88,573,21
0,0,123,574,22
0,0,97,575,28
0,0,125,576,4
0,0,110,577,14
0,0,110,578,12
0,0,86,579,24
0,0,103,580,21
0,0,106,581,25
0,0,107,582,29
0,0,99,583,15
0,0,105,584,5
0,0,126,585,17
0,0,106,586,23
0,0,113,587,22
0,0,117,588,8
0,0,117,589,8
0,0,81,590,19
0,0,125,591,3
0,0,117,592,27
0,0,116,593,2
0,0,109,594,14
0,0,91,595,4
0,0,91,596,11
0,0,94,597,9
0,0,95,598,8
0,0,96,599,8
0,0,130,600,21
0,0,129,601,13
0,0,102,602,18
0,0,90,603,8
0,0,125,604,20
0,0,87,605,27
0,0,126,606,4
0,0,108,607,8
0,0,89,608,11
0,0,105,609,2
0,0,122,610,21
0,0,99,611,20
0,0,130,612,23
0,0,113,613,17
0,0,100,614,10
0,0,117,615,12
0,0,100,616,6
0,0,108,617,11
0,0,101,618,6
0,0,83,619,19
0,0,91,620,6
0,0,90,621,25
0,0,103,622,20
0,0,116,623,20
0,0,97,624,7
0,0,93,625,6
0,0,130,626,27
0,0,104,627,15
0,0,103,628,26
0,0,128,629,8
0,0,127,630,10
0,0,80,631,10
0,0,106,632,18
0,0,92,633,24
0,0,96,634,11
0,0,120,635,7
0,0,92,636,3
0,0,119,637,29
0,0,84,638,3
0,0,114,639,24
0,0,81,640,9
0,0,114,641,20
0,0,120,642,13
0,0,115,643,4
0,0,125,644,16
0,0,82,645,26
0,0,83,646,20
0,0,82,647,2
0,0,125,648,29
0,0,108,649,2
0,0,94,650,17
0,0,101,651,29
0,0,126,652,8
0,0,127,653,13
0,0,127,654,10
0,0,81,655,4
0,0,115,656,16
0,0,112,657,20
0,0,130,658,30
0,0,87,660,9
0,0,104,661,23
0,0,104,662,17
0,0,101,663,7
0,0,130,664,14
0,0,125,665,13
0,0,106,666,28
0,0,108,667,16
0,0,109,668,15
0,0,114,669,26
0,0,96,670,16
0,0,103,671,15
0,0,91,672,13
0,0,80,673,24
0,0,124,674,23
0,0,84,675,8
0,0,90,676,12
0,0,129,677,15
0,0,114,678,3
0,0,120,679,29
0,0,113,681,30
0,0,129,682,12
0,0,83,683,4
0,0,82,684,2
0,0,127,685,25
0,0,130,686,16
0,0,121,687,15
0,0,98,688,2
0,0,121,689,25
0,0,96,690,3
0,0,109,691,23
0,0,110,692,10
0,0,120,693,14
0,0,112,694,15
0,0,89,695,8
0,0,103,696,18
0,0,88,697,9
0,0,107,698,22
0,0,80,700,16
0,0,85,701,7
0,0,80,702,14
0,0,89,703,20
0,0,85,705,20
0,0,111,706,29
0,0,112,707,14
0,0,90,708,24
0,0,80,709,13
0,0,124,710,13
0,0,109,711,29
0,0,88,712,2
0,0,89,713,28
0,0,82,714,9
0,0,90,715,30
0,0,94,716,7
0,0,113,717,23
0,0,129,718,11
0,0,124,719,9
0,0,101,720,13
0,0,114,721,11
0,0,94,722,2
0,0,101,723,25
0,0,87,724,14
0,0,115,725,26
0,0,103,726,29
0,0,90,727,21
0,0,81,728,13
0,0,96,729,8
0,0,95,730,14
0,0,122,731,22
0,0,106,732,3
0,0,124,733,10
0,0,87,734,7
0,0,83,735,10
0,0,103,736,5
0,0,85,737,29
0,0,100,738,28
0,0,83,739,18
0,0,124,740,1
0,0,112,741,21
0,0,120,742,18
0,0,88,743,16
0,0,108,744,3
0,0,130,745,1
0,0,89,746,14
0,0,94,747,21
0,0,89,748,29
0,0,101,749,12
0,0,81,750,7
0,0,130,751,25
0,0,88,752,6
0,0,110,753,23
0,0,99,754,26
0,0,89,755,29
0,0,91,756,16
0,0,118,757,19
0,0,128,758,5
0,0,126,759,24
0,0,121,760,8
0,0,86,761,1
0,0,85,762,15
0,0,84,763,14
0,0,123,764,16
0,0,88,765,12
0,0,89,766,2
0,0,84,767,10
0,0,113,768,16
0,0,122,769,21
0,0,81,770,23
0,0,81,771,16
0,0,127,772,10
0,0,83,773,30
0,0,109,774,19
0,0,121,775,2
0,0,101,776,30
0,0,118,777,25
0,0,91,778,13
0,0,81,779,27
0,0,119,780,30
0,0,121,781,1
0,0,95,782,18
0,0,97,783,6
0,0,102,784,11
0,0,108,785,26
0,0,112,786,26
0,0,95,787,14
0,0,81,788,14
0,0,91,789,23
0,0,122,790,18
0,0,126,791,16
0,0,85,792,17
0,0,83,793,7
0,0,118,794,11
0,0,101,795,24
0,0,90,796,27
0,0,109,797,28
0,0,100,798,6
0,0,121,800,21
0,0,118,802,16
0,0,84,803,10
0,0,100,804,1
0,0,117,805,25
0,0,85,806,1
0,0,87,807,27
0,0,90,808,26
0,0,80,810,4
0,0,106,811,8
0,0,99,812,25
0,0,108,813,14
0,0,83,814,14
0,0,86,815,10
0,0,105,816,9
0,0,124,817,16
0,0,94,818,25
0,0,92,819,16
0,0,88,820,28
0,0,82,821,20
0,0,108,822,10
0,0,97,823,30
0,0,80,824,27
0,0,123,825,28
0,0,82,826,17
0,0,91,827,7
0,0,123,828,22
0,0,88,829,10
0,0,94,830,6
0,0,130,831,26
0,0,117,832,13
0,0,80,833,30
0,0,122,834,12
0,0,126,835,27
0,0,81,836,24
0,0,106,837,21
0,0,89,838,17
0,0,110,839,10
0,0,123,840,10
0,0,109,841,5
0,0,124,842,22
0,0,90,843,9
0,0,109,844,15
0,0,120,845,15
0,0,121,846,11
0,0,93,847,22
0,0,83,848,17
0,0,89,849,12
0,0,122,850,2
0,0,90,851,24
0,0,107,852,27
0,0,119,854,18
0,0,80,855,29
0,0,87,856,27
0,0,94,857,12
0,0,112,858,17
0,0,114,859,18
0,0,101,860,6
0,0,117,861,12
0,0,85,862,20
0,0,101,863,7
0,0,106,864,14
0,0,128,865,6
0,0,130,866,14
0,0,90,867,21
0,0,88,868,2
0,0,120,869,22
0,0,98,870,21
0,0,99,871,15
0,0,90,872,5
0,0,102,873,27
0,0,82,874,3
0,0,100,875,8
0,0,86,876,3
0,0,130,877,12
0,0,103,878,2
0,0,103,879,24
0,0,104,880,20
0,0,122,881,1
0,0,124,882,25
0,0,101,883,13
0,0,130,884,14
0,0,121,885,21
0,0,123,886,30
0,0,108,887,14
0,0,117,888,8
0,0,114,889,2
0,0,83,890,17
0,0,113,891,9
0,0,105,892,7
0,0,113,893,22
0,0,91,894,12
0,0,108,895,16
0,0,129,896,3
0,0,105,897,24
0,0,110,898,28
0,0,83,899,14
0,0,101,900,11
0,0,98,901,11
0,0,126,902,4
0,0,125,903,8
0,0,96,904,14
0,0,108,905,1
0,0,81,906,10
0,0,96,907,26
0,0,116,909,6
0,0,119,910,25
0,0,103,912,5
0,0,125,913,4
0,0,95,914,23
0,0,103,915,25
0,0,90,916,30
0,0,112,917,24
0,0,116,918,26
0,0,110,919,22
0,0,112,920,3
0,0,111,921,11
0,0,121,922,1
0,0,127,923,21
0,0,115,924,14
0,0,125,925,27
0,0,113,926,29
0,0,82,927,21
0,0,114,928,27
0,0,110,929,29
0,0,89,930,11
0,0,124,931,8
0,0,125,932,21
0,0,124,933,30
0,0,119,934,4
0,0,116,935,5
0,0,108,936,19
0,0,84,937,18
0,0,130,938,11
0,0,106,939,8
0,0,85,940,29
0,0,112,941,25
0,0,81,942,12
0,0,98,943,19
0,0,94,944,27
0,0,116,946,29
0,0,129,947,29
0,0,81,948,15
0,0,121,949,10
0,0,80,950,16
0,0,85,951,27
0,0,82,952,6
0,0,109,953,9
0,0,88,954,1
0,0,114,955,27
0,0,105,957,12
0,0,104,958,2
0,0,81,959,10
0,0,84,960,27
0,0,95,961,22
0,0,110,962,20
0,0,119,963,17
0,0,125,964,10
0,0,98,965,26
0,0,94,966,3
0,0,124,967,27
0,0,88,968,19
0,0,104,969,14
0,0,128,970,3
0,0,106,971,19
0,0,90,972,30
0,0,80,973,24
0,0,111,974,21
0,0,108,975,27
0,0,127,976,7
0,0,112,977,24
0,0,121,978,6
0,0,114,979,15
0,0,121,980,11
0,0,120,981,4
0,0,109,982,30
0,0,118,983,2
0,0,120,984,27
0,0,111,985,19
0,0,111,986,30
0,0,91,987,3
0,0,95,988,7
0,0,88,989,14
0,0,126,990,12
0,0,101,991,23
0,0,108,992,9
0,0,100,993,8
0,0,80,994,29
0,0,124,995,27
0,0,120,996,17
0,0,109,997,10
0,0,106,998,7
0,0,106,999,24
0,0,81,1001,19
0,0,121,1002,5
0,0,121,1003,10
0,0,94,1004,30
0,0,88,1005,23
0,0,128,1006,17
0,0,104,1007,20
0,0,119,1008,27
0,0,91,1009,12
0,0,113,1010,1
0,0,87,1011,24
0,0,115,1012,23
0,0,122,1013,27
0,0,94,1014,2
0,0,95,1015,7
0,0,115,1016,9
0,0,113,1017,12
0,0,103,1018,6
0,0,104,1019,3
0,0,125,1021,14
0,0,119,1022,24
0,0,90,1023,14
0,0,102,1024,2
0,0,121,1025,23
0,0,104,1027,27
0,0,118,1028,21
0,0,125,1029,25
0,0,90,1030,2
0,0,111,1031,18
0,0,116,1032,24
0,0,81,1033,11
0,0,111,1034,19
0,0,85,1035,23
0,0,108,1036,12
0,0,106,1037,25
0,0,91,1038,13
0,0,112,1040,2
0,0,82,1041,11
0,0,109,1042,25
0,0,130,1043,8
0,0,129,1044,12
0,0,109,1045,7
0,0,112,1046,10
0,0,95,1047,22
0,0,94,1048,11
0,0,114,1049,11
0,0,82,1050,23
0,0,87,1051,17
0,0,97,1052,2
0,0,105,1053,18
0,0,106,1054,15
0,0,129,1055,24
0,0,89,1056,24
0,0,86,1057,16
0,0,81,1058,30
0,0,126,1059,25
0,0,88,1060,25
0,0,103,1061,23
0,0,87,1062,24
0,0,100,1063,2
0,0,83,1064,18
0,0,80,1065,16
0,0,117,1066,8
0,0,93,1067,14
0,0,82,1068,13
0,0,107,1069,26
0,0,130,1070,14
0,0,129,1071,1
0,0,89,1072,29
0,0,125,1073,11
0,0,99,1074,19
0,0,85,1075,16
0,0,129,1076,4
0,0,103,1077,9
0,0,96,1078,24
0,0,111,1079,11
0,0,92,1080,7
0,0,101,1081,15
0,0,95,1082,28
0,0,111,1083,24
0,0,86,1084,12
0,0,112,1085,28
0,0,128,1086,20
0,0,114,1087,26
0,0,126,1088,20
0,0,84,1089,20
0,0,89,1090,26
0,0,118,1091,25
0,0,100,1092,20
0,0,130,1093,18
0,0,123,1094,21
0,0,81,1095,21
0,0,99,1096,29
0,0,111,1097,21
0,0,92,1098,4
0,0,116,1099,12
0,0,114,1100,19
0,0,113,1101,8
0,0,128,1102,25
0,0,108,1103,21
0,0,120,1104,18
0,0,123,1105,20
0,0,109,1106,10
0,0,124,1107,9
0,0,83,1108,9
0,0,119,1110,6
0,0,87,1111,17
0,0,107,1112,21
0,0,97,1113,11
0,0,92,1114,12
0,0,80,1115,8
0,0,104,1116,4
0,0,117,1117,30
0,0,84,1118,1
0,0,105,1119,6
0,0,94,1120,8
0,0,86,1121,2
0,0,110,1122,10
0,0,95,1123,20
0,0,126,1124,20
0,0,130,1125,25
0,0,113,1126,21
0,0,89,1127,24
0,0,88,1128,19
0,0,82,1129,4
0,0,114,1130,9
0,0,94,1131,15
0,0,117,1132,1
0,0,100,1133,16
0,0,111,1135,23
0,0,127,1136,12
0,0,126,1137,1
0,0,80,1138,30
0,0,124,1139,17
0,0,93,1140,14
0,0,93,1141,22
0,0,88,1142,8
0,0,98,1143,9
0,0,124,1144,25
0,0,94,1145,21
0,0,122,1146,29
0,0,80,1147,3
0,0,93,1149,13
0,0,97,1150,13
0,0,107,1152,1
0,0,110,1153,29
0,0,103,1154,3
0,0,85,1155,22
0,0,104,1156,2
0,0,119,1157,24
0,0,105,1158,8
0,0,117,1159,8
0,0,81,1160,4
0,0,109,1161,18
0,0,100,1162,20
0,0,93,1163,21
0,0,128,1164,27
0,0,89,1165,10
0,0,122,1166,25
0,0,118,1167,13
0,0,113,1168,19
0,0,110,1169,25
0,0,107,1170,5
0,0,92,1171,25
0,0,110,1172,22
0,0,129,1173,23
0,0,106,1174,5
0,0,122,1175,29
0,0,122,1176,8
0,0,105,1177,11
0,0,107,1178,30
0,0,87,1179,5
0,0,126,1180,5
0,0,90,1181,1
0,0,130,1182,9
0,0,117,1183,27
0,0,129,1184,5
0,0,100,1185,9
0,0,106,1186,20
0,0,110,1187,18
0,0,90,1188,21
0,0,87,1189,10
0,0,87,1190,14
0,0,87,1191,15
0,0,85,1192,3
0,0,120,1193,10
0,0,103,1194,6
0,0,129,1195,28
0,0,86,1196,21
0,0,88,1197,20
0,0,104,1198,16
0,0,97,1199,24
0,0,122,1200,12
0,0,126,1201,20
0,0,103,1202,5
0,0,125,1203,14
0,0,130,1204,18
0,0,128,1205,1
0,0,126,1206,4
0,0,130,1207,16
0,0,114,1208,18
0,0,116,1209,23
0,0,83,1210,17
0,0,98,1211,19
0,0,97,1212,10
0,0,106,1213,16
0,0,89,1214,16
0,0,82,1215,26
0,0,80,1216,16
0,0,81,1217,10
0,0,119,1218,14
0,0,90,1219,1
0,0,118,1220,2
0,0,119,1221,29
0,0,82,1222,4
0,0,82,1223,19
0,0,125,1224,1
0,0,118,1225,9
0,0,103,1226,25
0,0,87,1227,12
0,0,97,1228,2
0,0,100,1229,29
0,0,128,1230,6
0,0,88,1231,13
0,0,121,1232,8
0,0,127,1233,12
0,0,95,1234,14
0,0,125,1235,13
0,0,94,1236,5
0,0,80,1237,11
0,0,95,1239,26
0,0,115,1240,24
0,0,102,1241,30
0,0,119,1242,21
0,0,110,1243,7
0,0,103,1244,17
0,0,86,1245,6
0,0,97,1246,15
0,0,94,1247,2
0,0,84,1248,26
0,0,128,1249,20
0,0,87,1250,11
0,0,114,1251,16
0,0,129,1252,13
0,0,119,1253,30
0,0,103,1254,22
0,0,116,1255,18
0,0,116,1256,16
0,0,111,1257,16
0,0,96,1258,30
0,0,121,1259,11
0,0,86,1260,21
0,0,114,1261,21
0,0,111,1262,17
0,0,87,1263,12
0,0,129,1264,9
0,0,103,1265,19
0,0,83,1266,28
0,0,91,1267,9
0,0,92,1268,12
0,0,114,1269,28
0,0,114,1270,25
0,0,82,1271,4
0,0,119,1272,5
0,0,114,1273,23
0,0,91,1274,18
0,0,111,1275,16
0,0,96,1276,6
0,0,118,1277,26
0,0,110,1278,21
0,0,104,1279,10
0,0,94,1280,17
0,0,89,1281,19
0,0,97,1282,20
0,0,95,1283,9
0,0,85,1284,13
0,0,116,1285,7
0,0,106,1286,4
0,0,83,1287,20
0,0,96,1288,17
0,0,124,1289,21
0,0,105,1290,15
0,0,84,1291,8
0,0,106,1292,9
0,0,90,1293,22
0,0,103,1294,7
0,0,91,1295,1
0,0,127,1296,18
0,0,112,1297,20
0,0,109,1298,9
0,0,82,1299,28
0,0,110,1300,5
0,0,88,1301,21
0,0,87,1302,15
0,0,100,1303,24
0,0,109,1304,14
0,0,84,1305,21
0,0,94,1306,12
0,0,106,1307,1
0,0,93,1308,29
0,0,117,1309,15
0,0,93,1310,10
0,0,114,1312,26
0,0,123,1313,14
0,0,121,1314,24
0,0,99,1315,2
0,0,98,1316,14
0,0,94,1317,19
0,0,96,1318,7
0,0,99,1319,27
0,0,106,1320,3
0,0,80,1321,30
0,0,102,1322,3
0,0,130,1323,3
0,0,118,1324,17
0,0,106,1325,20
0,0,101,1326,20
0,0,119,1327,24
0,0,113,1328,18
0,0,116,1329,23
0,0,91,1330,26
0,0,118,1331,25
0,0,112,1332,13
0,0,118,1333,21
0,0,126,1334,14
0,0,127,1335,1
0,0,116,1336,23
0,0,84,1337,4
0,0,120,1338,2
0,0,88,1339,4
0,0,88,1340,9
0,0,90,1341,8
0,0,102,1342,8
0,0,115,1343,13
0,0,120,1344,22
0,0,81,1345,6
0,0,104,1346,26
0,0,90,1347,23
0,0,82,1348,20
0,0,115,1349,29
0,0,101,1350,25
0,0,88,1351,1
0,0,109,1352,7
0,0,109,1353,15
0,0,109,1354,27
0,0,112,1355,6
0,0,110,1356,20
0,0,87,1357,8
0,0,123,1358,29
0,0,111,1359,13
0,0,121,1360,21
0,0,122,1361,22
0,0,102,1362,25
0,0,130,1363,8
0,0,96,1364,26
0,0,128,1365,19
0,0,130,1366,5
0,0,84,1367,2
0,0,84,1368,26
0,0,120,1369,21
0,0,111,1370,22
0,0,82,1371,6
0,0,102,1372,6
0,0,100,1373,29
0,0,103,1374,25
0,0,100,1375,7
0,0,117,1376,7
0,0,113,1377,24
0,0,106,1378,5
0,0,123,1379,24
0,0,126,1380,22
0,0,126,1381,13
0,0,111,1382,8
0,0,93,1383,16
0,0,111,1384,27
0,0,110,1385,29
0,0,124,1386,15
0,0,91,1387,10
0,0,121,1388,30
0,0,87,1389,10
0,0,92,1390,21
0,0,129,1391,15
0,0,80,1392,24
0,0,84,1393,18
0,0,86,1394,26
0,0,119,1395,5
0,0,128,1396,8
0,0,118,1397,19
0,0,102,1398,4
0,0,108,1399,25
0,0,92,1400,13
0,0,87,1401,30
0,0,98,1402,10
0,0,123,1403,17
0,0,91,1404,10
0,0,128,1405,25
0,0,109,1406,22
0,0,117,1407,21
0,0,87,1408,13
0,0,81,1409,17
0,0,84,1410,22
0,0,98,1411,27
0,0,91,1412,13
0,0,127,1413,26
0,0,104,1414,5
0,0,104,1415,2
0,0,128,1416,30
0,0,83,1417,9
0,0,93,1418,5
0,0,116,1419,6
0,0,87,1420,16
0,0,120,1421,1
0,0,115,1422,27
0,0,89,1423,26
0,0,88,1424,27
0,0,115,1425,13
0,0,114,1426,3
0,0,120,1427,17
0,0,120,1428,24
0,0,117,1429,28
0,0,125,1430,9
0,0,95,1431,16
0,0,94,1432,29
0,0,108,1433,29
0,0,110,1434,21
0,0,111,1435,11
0,0,130,1436,12
0,0,122,1437,23
0,0,86,1438,1
0,0,98,1439,29
0,0,88,1440,21
0,0,92,1441,29
0,0,109,1442,30
0,0,84,1443,19
0,0,110,1444,16
0,0,93,1445,2
0,0,106,1446,27
0,0,100,1447,9
0,0,105,1448,5
0,0,130,1450,26
0,0,124,1451,4
0,0,94,1452,6
0,0,126,1453,13
0,0,86,1454,6
0,0,115,1455,21
0,0,99,1456,2
0,0,97,1457,19
0,0,85,1458,18
0,0,85,1459,28
0,0,112,1460,27
0,0,96,1461,3
0,0,88,1462,10
0,0,96,1463,15
0,0,85,1464,2
0,0,82,1465,12
0,0,99,1466,13
0,0,81,1467,12
0,0,123,1468,12
0,0,118,1469,30
0,0,82,1470,11
0,0,95,1471,7
0,0,117,1472,1
0,0,105,1473,24
0,0,110,1474,16
0,0,124,1475,3
0,0,96,1476,13
0,0,95,1477,18
0,0,87,1478,27
0,0,128,1479,20
0,0,119,1480,20
0,0,97,1481,26
0,0,116,1482,2
0,0,98,1483,8
0,0,81,1484,10
0,0,82,1485,15
0,0,93,1486,20
0,0,129,1487,29
0,0,119,1488,13
0,0,84,1489,2
0,0,128,1490,15
0,0,107,1491,19
0,0,129,1492,19
0,0,111,1493,22
0,0,107,1494,13
0,0,117,1495,13
0,0,102,1496,18
0,0,107,1497,19
0,0,108,1498,3
0,0,102,1499,2
0,0,129,1500,3
0,0,93,1501,30
0,0,86,1502,23
0,0,86,1503,5
0,0,102,1504,11
0,0,99,1505,3
0,0,94,1506,11
0,0,82,1507,12
0,0,115,1508,19
0,0,127,1509,29
0,0,108,1510,11
0,0,120,1511,4
0,0,86,1512,7
0,0,105,1513,18
0,0,118,1514,20
0,0,106,1516,11
0,0,98,1517,6
0,0,81,1518,17
0,0,115,1519,6
0,0,106,1520,30
0,0,118,1521,18
0,0,82,1522,10
0,0,99,1523,11
0,0,126,1524,7
0,0,128,1525,22
0,0,130,1526,25
0,0,121,1527,11
0,0,93,1528,17
0,0,124,1529,21
0,0,109,1530,28
0,0,130,1531,12
0,0,91,1532,27
0,0,100,1533,26
0,0,88,1534,29
0,0,90,1535,22
0,0,127,1536,14
0,0,109,1537,2
0,0,81,1538,25
0,0,118,1539,11
0,0,84,1540,14
0,0,121,1541,17
0,0,90,1542,29
0,0,107,1543,10
0,0,101,1544,7
0,0,125,1545,17
0,0,120,1547,18
0,0,125,1548,19
0,0,117,1549,3
0,0,125,1550,13
0,0,96,1551,21
0,0,103,1552,18
0,0,121,1553,18
0,0,85,1555,23
0,0,117,1556,13
0,0,88,1557,2
0,0,124,1558,1
0,0,97,1559,12
0,0,85,1560,7
0,0,94,1561,30
0,0,97,1562,17
0,0,95,1563,9
0,0,97,1564,4
0,0,99,1565,27
0,0,98,1566,30
0,0,97,1567,5
0,0,100,1569,10
0,0,122,1570,6
0,0,91,1571,9
0,0,115,1572,11
0,0,111,1573,10
0,0,102,1574,9
0,0,101,1575,5
0,0,86,1576,19
0,0,103,1577,3
0,0,100,1578,14
0,0,123,1579,6
0,0,96,1580,13
0,0,130,1581,19
0,0,114,1582,27
0,0,96,1583,14
0,0,91,1584,28
0,0,126,1585,1
0,0,88,1586,6
0,0,106,1587,3
0,0,111,1589,19
0,0,92,1590,26
0,0,116,1591,19
0,0,114,1592,9
0,0,119,1593,20
0,0,88,1594,11
0,0,108,1595,19
0,0,90,1596,28
0,0,130,1597,29
0,0,88,1598,6
0,0,117,1599,5
0,0,109,1600,15
0,0,83,1601,24
0,0,86,1602,11
0,0,83,1604,20
0,0,100,1605,20
0,0,121,1606,20
0,0,128,1607,17
0,0,88,1608,14
0,0,106,1609,26
0,0,102,1610,12
0,0,113,1611,9
0,0,101,1612,26
0,0,95,1613,2
0,0,106,1614,27
0,0,80,1615,5
0,0,94,1616,14
0,0,114,1617,10
0,0,121,1618,15
0,0,85,1619,22
0,0,108,1620,13
0,0,118,1621,18
0,0,125,1622,9
0,0,126,1623,21
0,0,86,1624,9
0,0,95,1625,4
