minutes,starter,plays,isPlayedBy
36,0,1534,209
21,0,1535,515
26,1,1536,372
48,1,1537,455
42,0,1538,152
19,1,1539,109
15,0,1540,515
24,1,1541,259
19,0,1542,208
3,1,1543,434
23,1,1544,480
32,1,1545,129
1,1,1546,134
35,1,1547,63
46,0,1548,218
29,0,1549,42
7,1,1550,224
33,0,1551,218
31,1,1552,235
21,0,1553,346
1,0,1554,170
17,0,1555,487
39,1,1556,13
45,1,1557,369
2,1,1558,261
37,1,1559,459
24,0,1560,288
28,0,1561,513
41,1,1562,317
7,0,1563,356
14,0,1564,318
14,1,1565,275
39,1,1566,351
4,0,1567,382
0,1,1568,449
28,0,1569,110
39,0,1570,264
39,0,1571,89
42,1,1572,33
44,0,1573,211
25,0,1574,70
42,0,1575,164
29,1,1576,343
40,1,1577,92
11,1,1578,417
26,0,1579,439
8,0,1580,150
15,0,1581,336
47,1,1582,210
23,1,1583,442
5,0,1584,214
0,1,1585,164
35,1,1586,289
6,0,1587,414
1,1,1588,113
0,1,1589,335
15,0,1590,402
34,0,1591,91
26,0,1592,418
46,0,1593,470
23,0,1594,9
8,1,1595,151
42,1,1596,67
9,1,1597,133
18,0,1598,109
46,1,1599,25
43,1,1600,440
18,1,1601,61
18,1,1602,302
38,0,1603,28
18,0,1604,123
5,1,1605,340
15,1,1606,508
21,0,1607,475
16,1,1608,489
17,0,1609,103
23,0,1610,218
41,0,1611,121
42,0,1612,305
33,0,1613,3
45,1,1615,443
16,0,1616,195
12,1,1617,470
39,0,1618,53
9,0,1619,137
46,1,1620,165
3,0,1621,367
32,0,1622,41
27,1,1623,45
33,0,1624,45
47,0,1625,254
3,0,1626,160
12,1,1627,490
2,0,1628,37
20,0,1629,327
32,0,1631,275
36,0,1632,38
34,1,1633,465
36,0,1634,32
46,0,1636,158
44,0,1637,351
17,1,1638,83
39,0,1639,317
28,1,1640,362
24,1,1641,237
13,1,1642,84
44,0,1643,249
12,0,1644,436
38,0,1645,350
28,0,1646,159
15,1,1647,11
3,1,1648,224
17,1,1649,275
8,0,1650,134
24,0,1651,331
45,0,1652,342
39,1,1653,304
35,0,1654,20
20,0,1655,266
32,0,1656,177
6,1,1657,72
11,1,1658,136
44,0,1659,161
37,1,1660,481
22,1,1661,1
48,0,1662,475
33,1,1663,150
36,1,1664,12
5,1,1665,232
34,1,1666,105
32,0,1667,40
28,1,1668,71
47,0,1669,408
29,1,1670,324
41,1,1671,121
10,0,1672,151
40,1,1674,387
40,1,1675,461
20,0,1676,284
35,0,1677,392
26,0,1678,321
45,1,1679,493
14,0,1680,236
29,0,1681,62
4,1,1682,348
40,1,1683,308
38,0,1684,304
46,1,1685,194
25,0,1687,37
33,0,1688,370
7,1,1689,435
8,0,1690,498
34,0,1691,394
5,1,1692,42
37,0,1693,134
37,1,1694,117
27,1,1695,93
4,1,1696,427
29,1,1697,57
15,1,1698,368
25,0,1699,328
16,1,1700,303
26,1,1701,510
20,1,1703,78
43,0,1704,163
23,1,1705,453
36,1,1706,24
9,1,1707,52
30,1,1709,508
41,0,1710,382
6,0,1711,11
36,0,1712,357
4,1,1713,53
31,1,1714,273
39,0,1715,173
12,1,1716,120
35,0,1717,53
41,1,1718,31
7,0,1720,11
13,1,1721,480
14,1,1722,224
2,1,1724,334
17,0,1725,331
24,0,1726,29
48,0,1727,149
33,0,1728,396
2,0,1729,86
18,0,1730,64
8,1,1731,199
18,0,1732,197
27,0,1733,455
35,0,1734,507
48,1,1735,277
43,1,1736,360
12,1,1737,108
4,0,1738,23
38,0,1739,337
42,1,1740,365
43,0,1741,42
8,0,1742,162
37,0,1743,344
1,0,1744,157
48,0,1745,254
8,1,1746,314
35,0,1747,190
41,1,1748,434
20,0,1749,324
43,0,1750,210
37,1,1751,254
38,1,1752,242
44,0,1753,107
9,1,1755,53
30,0,1756,227
37,0,1757,211
40,1,1758,159
47,0,1759,273
24,1,1760,94
15,0,1761,78
15,1,1762,287
31,0,1763,325
11,0,1764,488
4,0,1766,166
47,1,1767,80
3,1,1768,153
3,1,1769,299
43,0,1770,364
42,0,1771,75
13,1,1772,521
21,0,1773,65
3,1,1775,292
4,0,1776,277
1,0,1777,296
16,0,1778,383
48,0,1779,198
47,0,1780,217
4,0,1781,13
23,1,1782,11
34,0,1783,232
33,1,1784,274
27,0,1785,256
27,0,1786,143
20,1,1787,416
10,0,1788,165
31,1,1789,138
14,1,1791,304
1,0,1792,101
45,0,1793,77
2,0,1794,7
39,0,1795,213
40,1,1796,295
9,0,1797,21
33,0,1798,481
28,0,1799,141
8,0,1800,192
41,0,1801,406
39,0,1802,176
13,0,1803,316
1,0,1804,416
20,1,1805,354
0,0,1806,8
2,0,1807,1
12,0,1808,290
32,0,1809,509
28,1,1810,155
23,0,1811,42
40,1,1812,386
21,0,1813,11
35,1,1814,486
9,0,1815,413
18,1,1816,406
15,1,1817,115
47,1,1818,217
35,0,1819,276
5,1,1820,142
41,1,1821,524
23,0,1822,345
5,0,1823,117
3,1,1824,237
13,1,1825,312
36,0,1826,91
42,0,1827,33
33,1,1828,432
14,1,1830,33
18,0,1831,327
21,0,1832,445
25,0,1833,73
19,1,1834,5
24,0,1835,58
22,1,1836,1
28,0,1837,225
47,0,1838,303
19,1,1839,269
8,1,1840,361
18,1,1841,211
36,1,1842,32
8,0,1843,156
25,0,1844,106
35,0,1845,149
9,1,1846,376
30,0,1847,399
8,0,1848,27
10,0,1849,401
29,1,1850,65
37,1,1851,371
38,1,1852,122
40,0,1853,316
9,1,1854,339
34,0,1855,422
16,1,1856,27
46,1,1857,453
21,0,1858,518
5,1,1859,97
47,1,1860,490
47,0,1861,260
39,0,1862,460
21,0,1863,19
41,0,1864,104
7,1,1865,146
5,1,1866,190
2,0,1867,414
10,0,1868,104
22,1,1869,497
19,0,1870,52
24,0,1871,257
9,0,1872,376
23,1,1873,204
1,0,1876,141
0,1,1877,193
38,0,1878,179
42,1,1879,83
9,1,1880,279
47,0,1881,76
39,1,1882,402
42,1,1883,405
31,1,1884,355
37,1,1885,21
24,1,1886,201
48,0,1887,153
42,1,1888,248
5,1,1889,164
15,1,1890,306
44,1,1891,288
32,1,1893,311
22,1,1894,480
38,1,1895,308
24,0,1896,391
48,1,1897,407
42,1,1898,389
8,1,1899,356
28,0,1900,358
3,0,1902,255
42,1,1903,269
46,1,1904,378
45,0,1905,41
19,0,1906,122
15,0,1907,465
48,1,1908,433
4,1,1909,464
47,0,1910,465
26,0,1911,372
15,0,1912,5
42,0,1913,229
42,1,1914,146
11,0,1915,13
12,0,1916,238
8,1,1917,60
41,1,1918,198
43,1,1919,179
4,0,1920,409
6,1,1921,282
38,0,1922,155
13,0,1923,71
12,1,1924,496
26,0,1925,366
45,1,1926,298
0,1,1927,416
27,1,1928,367
5,0,1929,146
2,1,1930,337
45,0,1931,432
6,0,1932,91
45,1,1933,289
36,0,1934,153
22,0,1935,313
41,0,1936,435
19,0,1937,410
29,0,1938,472
45,1,1939,264
37,0,1940,104
29,0,1941,18
30,0,1942,197
39,0,1943,34
35,1,1944,183
27,1,1945,476
21,1,1946,57
9,1,1947,506
8,0,1948,138
41,0,1949,77
38,1,1950,485
36,1,1951,429
8,0,1952,391
16,0,1953,113
36,1,1954,487
19,0,1955,518
33,1,1956,383
31,0,1957,321
47,1,1958,111
29,0,1959,467
7,0,1960,246
27,0,1961,129
4,0,1962,230
40,0,1963,24
12,1,1964,229
7,1,1965,90
25,0,1966,200
5,0,1967,15
47,1,1968,434
25,1,1969,157
3,1,1970,307
23,1,1971,45
37,0,1972,351
14,0,1973,516
35,0,1974,453
47,1,1975,25
14,1,1976,193
21,0,1977,195
40,0,1978,333
20,1,1979,123
11,0,1980,452
23,0,1982,170
12,1,1983,96
31,0,1984,152
41,0,1985,432
18,0,1986,403
10,1,1987,6
36,0,1988,109
3,1,1989,256
39,0,1990,6
20,0,1991,192
3,1,1992,250
31,1,1993,497
24,0,1994,19
35,0,1996,474
12,1,1997,486
36,0,1998,310
13,0,1999,132
39,1,2000,254
28,1,2001,246
33,0,2002,503
46,1,2003,292
12,0,2004,471
24,1,2005,525
30,1,2006,375
29,1,2007,208
32,1,2008,496
28,0,2009,65
42,0,2010,55
14,1,2011,463
40,0,2012,10
8,1,2013,463
29,1,2015,383
5,1,2016,494
43,1,2017,517
8,1,2018,388
25,0,2019,5
11,1,2020,228
30,0,2021,255
31,1,2022,352
39,0,2023,335
28,1,2025,367
45,1,2026,166
26,1,2027,396
7,1,2028,359
28,0,2030,496
23,1,2031,430
38,0,2032,314
1,0,2033,136
17,1,2034,442
24,1,2035,423
47,0,2036,375
40,0,2037,63
43,1,2038,314
41,1,2039,352
29,0,2040,525
41,0,2042,18
28,1,2043,79
33,0,2044,401
0,0,2045,18
5,0,2047,471
31,0,2048,217
11,0,2049,316
38,1,2050,135
10,1,2051,295
45,0,2052,394
41,1,2053,223
22,0,2055,233
36,0,2056,461
41,0,2057,126
42,1,2058,278
48,0,2059,40
0,0,2060,137
28,1,2061,95
0,0,2062,250
2,0,2064,8
34,0,2065,521
23,1,2067,242
42,0,2068,399
33,1,2069,196
45,1,2070,306
5,1,2071,38
9,1,2073,449
25,0,2074,372
46,0,2075,331
16,0,2076,262
0,0,2077,335
15,1,2078,29
23,0,2079,296
32,1,2080,489
39,1,2081,234
44,1,2082,411
34,1,2083,166
2,1,2084,454
16,0,2085,411
45,1,2086,6
39,0,2088,516
8,0,2089,181
42,0,2090,85
21,0,2092,124
26,1,2093,242
2,1,2095,1
37,0,2096,452
19,1,2097,17
7,1,2098,497
39,0,2099,459
43,1,2101,153
28,1,2102,6
43,0,2103,332
26,0,2104,170
15,1,2105,278
3,0,2106,397
41,0,2107,282
36,0,2108,309
22,1,2109,502
35,1,2110,424
48,0,2111,424
1,0,2112,330
45,0,2113,36
5,1,2114,237
32,1,2115,59
4,0,2116,3
29,1,2117,465
37,1,2118,207
18,0,2119,127
37,0,2120,300
29,0,2121,356
26,0,2122,275
33,1,2124,259
1,1,2125,48
6,0,2126,292
30,1,2127,304
44,0,2128,231
7,0,2129,408
42,1,2130,15
5,1,2131,131
34,1,2132,345
1,1,2133,250
42,0,2134,451
13,1,2135,142
37,1,2136,29
13,1,2137,51
39,1,2138,96
37,0,2139,80
14,1,2140,272
4,0,2141,327
40,0,2142,411
26,1,2143,342
24,0,2144,268
16,0,2145,180
19,1,2146,256
27,0,2147,314
11,1,2148,293
26,0,2149,61
6,1,2150,262
45,0,2151,332
43,0,2152,504
15,1,2153,329
44,1,2154,427
37,0,2155,402
0,1,2156,87
15,1,2157,292
23,0,2158,455
27,1,2160,130
7,1,2161,249
23,1,2162,408
18,1,2163,276
32,0,2164,473
2,1,2165,42
9,0,2166,295
15,1,2167,420
35,1,2168,328
1,0,2169,455
24,1,2170,208
36,0,2171,322
5,0,2172,110
7,0,2173,474
2,1,2174,522
38,0,2175,202
25,0,2177,201
38,1,2178,301
38,0,2179,513
25,0,2180,445
19,0,2181,212
20,1,2182,496
28,0,2183,161
13,1,2184,309
43,0,2185,495
2,0,2186,332
33,0,2187,357
38,1,2188,331
16,0,2189,342
12,1,2190,306
35,1,2191,520
5,0,2192,2
6,0,2193,324
16,1,2195,301
24,1,2196,314
35,1,2197,150
13,0,2198,370
46,1,2199,521
4,0,2200,176
29,1,2201,139
36,0,2202,50
32,0,2203,318
32,1,2204,511
18,1,2205,299
26,1,2206,38
13,1,2207,371
48,0,2208,135
30,1,2209,469
45,0,2210,13
27,1,2211,331
32,1,2212,420
4,1,2213,468
33,0,2214,507
43,0,2215,4
19,1,2216,514
10,0,2217,395
25,0,2218,291
7,0,2219,44
21,1,2220,253
18,0,2221,115
30,1,2222,133
15,0,2223,239
21,1,2224,66
38,1,2225,343
17,0,2226,62
21,1,2227,452
12,1,2228,308
6,0,2230,481
6,1,2231,448
22,0,2232,246
20,0,2233,497
36,0,2234,405
22,0,2236,92
21,1,2237,260
26,0,2238,402
37,1,2239,316
14,0,2240,149
30,0,2241,232
7,1,2242,351
1,0,2243,387
48,0,2244,442
1,1,2245,242
27,1,2246,57
12,1,2247,295
30,0,2248,349
24,1,2249,485
9,0,2250,454
11,1,2252,327
30,1,2253,124
47,0,2254,76
26,0,2255,68
20,1,2256,488
4,0,2257,166
44,0,2258,253
13,1,2259,398
31,1,2260,149
15,1,2261,444
1,0,2262,197
39,0,2263,323
12,0,2264,118
12,0,2265,144
0,0,2266,76
45,1,2267,263
17,0,2268,511
18,0,2269,115
36,0,2270,403
31,0,2272,22
27,0,2274,229
14,1,2275,412
41,1,2276,208
7,1,2277,416
36,0,2278,343
12,1,2279,353
48,0,2280,509
30,1,2281,320
46,0,2282,476
4,1,2283,358
32,0,2284,127
9,1,2285,138
40,1,2286,97
6,0,2287,31
47,0,2288,59
11,0,2289,483
42,1,2290,38
8,0,2291,123
38,0,2292,232
26,0,2293,194
40,1,2294,294
3,1,2295,206
39,0,2296,298
36,1,2297,200
0,1,2298,383
25,0,2299,76
21,0,2300,156
34,0,2301,187
46,1,2302,370
47,0,2303,180
43,1,2304,21
24,0,2305,155
14,1,2306,351
26,1,2307,420
42,0,2308,323
8,1,2309,519
28,0,2310,444
48,0,2311,319
10,1,2312,334
38,1,2313,328
44,1,2314,392
19,0,2315,32
9,1,2316,287
22,0,2317,154
31,0,2318,22
37,0,2319,108
20,0,2320,294
24,1,2321,347
20,1,2322,324
8,0,2323,241
4,1,2324,210
30,0,2325,110
7,0,2326,285
41,1,2327,351
14,0,2328,498
4,1,2329,88
28,0,2330,129
27,1,2331,317
29,1,2332,42
27,0,2334,400
27,1,2335,354
28,1,2336,40
41,0,2337,317
38,1,2338,219
9,1,2339,190
38,1,2340,211
27,0,2341,13
32,1,2342,282
15,0,2343,129
34,1,2344,436
14,0,2345,288
21,1,2346,9
26,0,2347,448
25,0,2348,344
8,0,2349,144
18,0,2350,458
27,1,2351,520
2,1,2353,36
29,0,2354,348
13,1,2355,341
26,1,2356,491
28,1,2357,31
17,1,2358,442
41,1,2359,375
46,1,2360,459
32,1,2361,494
22,0,2362,156
30,1,2364,437
26,0,2365,9
8,1,2366,445
46,1,2367,400
0,0,2368,243
4,0,2369,519
27,1,2370,141
42,1,2372,198
47,1,2373,70
39,0,2374,388
22,0,2375,174
34,0,2376,498
27,0,2377,42
18,0,2378,245
36,1,2379,259
37,0,2380,521
45,1,2381,178
44,0,2382,436
30,0,2383,28
26,0,2385,53
40,0,2386,348
35,0,2387,219
43,0,2388,259
36,1,2389,164
36,1,2390,159
40,1,2391,482
8,1,2392,213
2,0,2393,466
26,0,2394,492
30,0,2395,513
45,0,2396,207
27,1,2397,506
12,0,2398,427
8,0,2399,152
43,0,2400,286
44,1,2401,84
23,0,2403,458
7,0,2404,48
28,0,2405,207
20,0,2406,292
16,0,2407,191
13,0,2409,450
6,1,2410,421
8,0,2411,315
3,0,2412,65
15,0,2413,310
8,1,2414,348
14,1,2415,62
23,1,2416,408
20,0,2417,27
33,0,2418,82
41,1,2419,301
46,1,2420,229
36,0,2421,505
25,0,2422,436
42,1,2423,436
26,1,2424,157
2,0,2425,122
24,1,2426,78
47,0,2427,390
44,1,2428,324
22,0,2429,19
19,1,2430,313
7,0,2431,443
31,1,2432,181
38,0,2433,389
18,1,2434,399
7,1,2435,310
42,0,2436,184
34,0,2437,112
11,1,2438,155
6,1,2439,44
32,1,2440,8
14,1,2441,463
9,1,2442,86
4,1,2443,455
13,0,2444,409
29,0,2445,51
13,0,2446,12
15,0,2447,36
33,0,2448,213
46,1,2449,4
43,0,2450,280
31,1,2451,26
44,0,2452,323
47,1,2453,475
43,0,2454,201
36,0,2456,5
41,1,2457,387
6,0,2458,483
11,0,2459,86
25,1,2460,303
9,0,2461,127
1,0,2462,354
44,1,2463,46
38,0,2464,351
32,1,2465,288
8,1,2466,521
16,1,2467,503
28,0,2468,92
34,0,2469,492
24,1,2470,10
33,0,2471,143
29,1,2472,476
11,0,2473,379
16,0,2474,163
13,0,2475,167
9,1,2476,345
31,0,2477,332
5,0,2479,208
32,0,2480,61
41,0,2481,78
11,1,2482,127
27,0,2483,146
14,0,2484,394
7,0,2486,382
24,1,2487,9
22,0,2488,471
24,0,2489,441
16,0,2490,526
22,0,2491,25
30,0,2492,440
39,1,2493,30
3,1,2495,400
25,0,2496,149
3,0,2497,334
18,1,2498,59
11,0,2499,436
39,0,2500,60
19,1,2501,80
44,1,2502,31
13,1,2503,496
18,1,2504,212
22,0,2505,133
25,1,2506,293
46,0,2507,491
31,0,2509,45
20,0,2510,358
1,0,2511,208
48,0,2512,91
20,1,2514,25
19,1,2515,146
21,0,2516,423
30,1,2517,391
19,0,2518,14
14,1,2519,401
28,0,2520,382
8,0,2521,209
43,0,2522,378
33,1,2523,259
27,0,2524,156
22,1,2525,363
14,0,2526,287
16,1,2527,19
26,0,2528,324
12,1,2529,440
44,0,2530,319
19,1,2531,24
14,0,2532,17
5,1,2533,74
28,0,2534,382
27,0,2535,111
1,0,2536,127
10,1,2537,251
38,1,2538,169
1,0,2539,163
21,1,2540,239
6,1,2541,427
18,0,2542,124
2,0,2543,183
37,0,2544,399
46,1,2545,428
47,1,2546,275
36,0,2547,453
46,0,2548,350
23,1,2549,21
1,1,2550,315
40,0,2551,129
33,1,2552,226
0,0,2553,326
1,0,2554,519
0,0,2555,59
33,0,2556,245
9,0,2558,454
34,0,2559,465
44,0,2560,223
26,0,2561,121
29,1,2562,255
8,1,2563,361
14,0,2564,456
5,1,2565,425
1,0,2566,137
26,1,2567,92
4,1,2568,523
19,0,2569,202
26,0,2570,413
8,0,2571,360
9,0,2572,515
9,0,2573,392
21,0,2574,454
35,0,2575,185
48,1,2576,334
46,0,2577,82
8,1,2578,398
47,0,2579,217
35,0,2580,201
11,0,2581,327
47,0,2582,405
41,0,2583,135
5,1,2584,511
21,1,2585,261
9,0,2586,297
10,1,2587,276
9,0,2588,30
8,0,2591,389
15,0,2592,138
1,0,2593,439
3,1,2594,115
23,1,2595,510
43,0,2596,139
47,1,2598,284
23,1,2599,308
37,0,2600,522
15,1,2601,504
4,1,2603,344
18,0,2604,156
4,1,2605,32
19,1,2606,514
46,1,2607,506
22,1,2608,150
8,1,2609,159
12,1,2610,488
31,0,2611,340
4,0,2612,41
11,1,2613,430
35,0,2614,360
31,0,2615,287
2,0,2616,81
20,1,2617,439
14,0,2618,187
35,0,2619,94
36,0,2620,103
4,1,2621,444
30,0,2622,337
35,1,2623,4
12,1,2624,48
18,1,2626,63
45,0,2627,516
20,1,2628,480
20,0,2629,160
41,1,2630,16
21,0,2631,231
46,1,2632,35
17,0,2633,7
37,0,2634,422
22,1,2635,337
21,0,2636,159
14,0,2637,427
6,0,2638,42
37,1,2639,418
33,1,2640,132
41,1,2641,317
11,0,2642,140
37,0,2643,294
13,0,2644,289
18,1,2645,22
15,1,2646,223
15,0,2648,100
37,1,2649,434
8,0,2650,80
14,0,2651,327
9,0,2652,501
34,1,2653,513
28,1,2654,58
7,1,2656,72
43,0,2657,407
48,0,2658,3
47,1,2659,108
21,1,2660,111
39,1,2661,321
27,0,2662,213
29,0,2663,351
41,0,2664,500
46,1,2665,168
37,1,2666,372
13,1,2667,419
30,1,2668,22
29,0,2669,216
41,0,2670,2
36,0,2671,517
26,1,2672,24
6,1,2673,290
30,0,2674,82
34,1,2676,112
39,1,2678,513
26,0,2679,411
5,0,2680,403
12,1,2681,45
38,0,2682,432
38,1,2683,515
29,0,2684,396
8,0,2685,216
20,0,2687,505
11,0,2688,458
1,1,2689,369
44,1,2690,8
28,0,2691,35
3,1,2692,94
42,1,2693,65
4,1,2694,160
13,0,2695,173
40,0,2696,368
17,1,2697,162
22,1,2698,176
15,0,2699,93
34,1,2700,179
45,1,2701,457
22,1,2702,2
39,0,2704,75
46,0,2705,467
6,0,2706,508
36,0,2707,469
45,0,2708,201
42,1,2709,374
18,1,2710,382
25,0,2711,4
0,0,2713,355
20,1,2715,143
23,1,2716,67
46,1,2717,313
44,1,2718,2
9,0,2719,89
46,0,2720,420
18,1,2721,294
30,0,2722,304
15,1,2723,10
48,1,2725,142
8,1,2726,253
46,1,2727,498
34,0,2728,239
41,0,2729,513
13,1,2731,32
23,0,2732,233
3,0,2734,135
35,0,2735,138
33,1,2736,506
24,0,2737,254
12,1,2738,62
41,0,2739,401
10,0,2741,117
44,1,2742,514
30,0,2744,57
15,1,2745,200
38,0,2746,278
22,0,2747,520
20,0,2748,340
29,0,2749,141
11,0,2750,54
45,1,2751,161
17,0,2752,439
42,0,2753,209
30,1,2754,4
35,0,2755,422
37,1,2756,423
41,0,2757,369
8,1,2758,170
4,1,2759,403
17,0,2760,156
0,0,2761,145
34,0,2762,436
2,0,2763,158
23,0,2764,420
26,0,2765,387
25,1,2767,163
30,1,2768,20
11,1,2769,255
43,1,2770,297
6,0,2771,410
46,1,2772,328
12,1,2773,49
21,1,2774,429
31,1,2775,137
42,0,2776,105
47,0,2777,138
34,1,2778,248
33,0,2779,92
21,0,2780,269
29,0,2781,282
48,1,2782,41
16,0,2783,423
33,1,2784,499
13,0,2785,178
7,0,2786,135
16,0,2787,349
48,0,2788,336
32,1,2789,244
35,0,2790,411
7,0,2791,134
10,1,2792,396
21,1,2793,514
31,1,2794,355
19,1,2795,510
35,0,2796,84
33,0,2797,162
1,0,2798,196
20,1,2799,369
29,0,2800,20
35,1,2801,294
31,1,2802,64
19,0,2803,114
27,0,2805,514
33,1,2807,319
24,0,2808,222
42,1,2809,476
7,1,2810,195
31,0,2811,156
30,1,2812,6
31,0,2813,26
23,0,2814,125
31,1,2815,49
20,1,2816,386
22,0,2817,109
19,1,2818,249
29,0,2819,177
3,1,2820,94
10,0,2822,188
17,0,2823,413
6,0,2824,17
11,1,2825,489
3,1,2826,508
19,1,2827,377
3,0,2828,464
48,0,2829,252
34,1,2830,381
39,1,2831,295
42,1,2832,29
6,0,2833,396
13,1,2834,380
31,1,2835,98
32,1,2836,351
2,1,2838,502
28,1,2839,458
12,1,2840,510
36,0,2841,252
10,0,2842,525
6,1,2843,331
29,1,2844,282
27,0,2845,347
25,1,2846,302
45,0,2847,180
21,0,2848,494
30,1,2849,49
25,1,2850,147
17,0,2851,503
44,1,2852,488
45,0,2853,268
46,1,2854,205
16,1,2855,39
29,0,2857,158
4,0,2858,117
36,0,2860,97
15,0,2861,463
26,1,2862,318
15,1,2863,326
14,0,2864,452
19,0,2865,294
24,1,2866,491
48,0,2867,230
31,0,2868,220
1,1,2870,244
2,0,2871,247
44,0,2872,444
6,1,2873,485
42,0,2874,525
28,0,2875,40
11,0,2876,123
32,1,2878,390
43,1,2879,128
19,1,2880,404
13,1,2881,236
23,0,2882,290
34,0,2883,348
1,0,2884,14
7,1,2885,226
32,0,2886,355
14,0,2887,352
41,0,2888,64
19,0,2889,406
17,1,2890,109
21,1,2892,426
5,1,2894,49
35,1,2895,102
0,1,2896,436
6,0,2897,104
30,0,2898,253
40,1,2899,458
15,0,2900,71
24,0,2901,361
42,1,2902,415
5,1,2903,433
17,1,2906,11
0,0,2907,394
46,0,2908,44
43,0,2909,385
3,0,2910,49
4,0,2911,82
23,0,2912,244
19,1,2913,168
9,0,2914,340
42,0,2915,23
7,0,2916,523
9,0,2917,18
27,1,2918,316
37,0,2919,404
19,0,2920,357
31,1,2921,254
37,0,2922,354
26,0,2923,48
2,0,2924,490
7,1,2925,13
14,1,2926,135
8,1,2927,353
39,0,2928,252
38,1,2929,248
17,0,2930,446
6,1,2931,207
30,0,2932,152
11,1,2933,203
8,1,2934,380
45,1,2936,47
8,0,2938,346
32,1,2939,514
15,1,2940,202
38,0,2941,140
27,0,2942,369
48,0,2943,322
24,0,2944,180
41,1,2945,232
33,1,2946,165
14,0,2947,316
23,0,2948,148
16,1,2949,383
14,1,2950,37
16,1,2951,408
30,0,2952,478
0,0,2953,314
34,1,2954,478
10,0,2955,341
16,1,2956,123
21,1,2957,331
34,1,2958,249
20,1,2959,459
12,1,2960,409
43,1,2961,107
9,0,2962,90
32,0,2963,487
7,1,2964,176
32,0,2966,105
37,1,2967,241
37,0,2968,314
14,0,2969,355
38,0,2970,276
44,0,2971,511
42,0,2972,431
37,1,2973,199
22,1,2974,502
6,1,2975,37
32,1,2977,172
40,1,2978,58
4,1,2979,303
43,0,2980,126
41,1,2981,386
33,0,2982,265
18,0,2983,344
0,0,2985,435
21,0,2986,340
6,0,2987,82
43,1,2988,73
19,0,2989,46
17,1,2990,346
41,1,2991,360
14,1,2992,439
36,0,2993,175
3,1,2994,15
36,0,2995,511
22,1,2996,26
41,0,2997,87
4,0,2998,223
39,0,2999,275
30,0,3000,230
9,0,3001,500
19,1,3002,186
8,0,3003,447
1,1,3004,432
26,0,3005,353
15,0,3006,518
0,1,3007,179
28,1,3008,105
41,1,3009,302
29,1,3010,202
36,0,3011,53
33,1,3012,500
5,1,3013,302
37,0,3014,336
39,1,3015,269
41,0,3018,112
45,0,3022,355
0,1,3023,364
4,1,3024,385
3,0,3025,81
5,1,3026,67
8,1,3027,268
41,1,3028,264
44,1,3029,256
18,0,3030,295
2,1,3031,440
14,1,3032,475
10,1,3033,271
14,0,3034,262
12,1,3035,458
1,0,3036,224
1,1,3037,436
27,1,3040,41
44,1,3041,175
41,1,3042,431
8,0,3043,487
5,1,3044,420
2,0,3045,259
36,0,3046,474
39,1,3047,78
26,1,3048,465
19,0,3049,21
14,1,3050,382
48,0,3051,284
19,1,3052,177
7,1,3053,386
4,0,3054,18
22,0,3055,388
21,1,3056,459
6,1,3057,152
19,0,3058,65
37,0,3059,162
18,0,3060,83
3,1,3061,389
12,1,3062,314
21,1,3063,366
41,1,3064,208
3,1,3065,259
37,1,3066,21
25,0,3068,516
27,1,3069,258
15,1,3070,455
8,0,3072,174
43,1,3073,356
36,1,3074,514
13,1,3075,243
17,0,3077,377
37,0,3078,121
14,0,3079,149
34,1,3080,24
25,0,3081,232
43,0,3082,319
30,1,3083,88
30,1,3084,102
41,0,3085,440
17,1,3086,51
37,0,3087,168
1,0,3088,465
21,0,3089,524
40,0,3090,517
21,0,3091,397
33,0,3092,283
41,0,3093,174
24,1,3094,268
36,1,3095,346
44,1,3096,457
21,1,3097,409
40,0,3098,195
6,0,3099,132
41,1,3100,230
8,1,3101,381
47,0,3102,18
8,1,3103,525
44,0,3104,86
37,1,3105,237
5,1,3106,247
11,1,3107,425
43,1,3108,228
31,0,3109,494
6,0,3110,46
16,1,3111,479
3,0,3112,20
19,1,3114,215
41,1,3115,365
16,1,3116,4
27,0,3117,452
4,0,3118,61
46,0,3119,413
38,0,3120,373
45,1,3121,109
31,0,3122,190
20,1,3123,323
6,0,3124,134
23,0,3125,236
34,0,3126,208
31,1,3127,30
39,0,3128,343
24,1,3129,9
24,0,3130,41
20,1,3131,382
41,0,3132,32
13,0,3133,418
28,0,3134,349
22,0,3135,20
41,1,3136,385
47,0,3137,179
38,0,3138,31
11,1,3139,511
44,1,3140,309
48,0,3141,206
7,1,3142,143
43,0,3143,274
9,1,3144,121
21,0,3145,261
6,0,3146,43
2,0,3148,489
32,1,3149,37
24,0,3150,202
20,0,3151,443
40,1,3152,363
11,0,3153,116
19,1,3154,393
8,0,3155,93
7,1,3156,335
8,1,3157,106
44,1,3158,322
42,0,3159,232
15,1,3160,302
41,0,3161,340
9,0,3162,153
36,0,3163,62
36,0,3164,426
6,1,3165,266
46,1,3166,27
5,1,3167,144
40,0,3168,17
4,0,3169,435
30,1,3170,17
8,0,3171,234
23,0,3172,389
9,0,3173,384
10,1,3174,20
26,0,3175,23
36,0,3176,381
11,0,3177,270
14,0,3178,63
31,0,3179,64
22,0,3180,525
44,0,3181,57
41,1,3182,231
13,0,3183,376
8,0,3184,26
31,0,3185,81
28,0,3186,510
42,0,3187,116
29,1,3188,205
2,1,3190,36
23,1,3191,23
